kohima,25.6618755,94.1019156
longleng,26.49031725,94.77214247303138
mokokchung,26.4795861,94.51052754768273
mon,50.445820850000004,3.977683401229719
paren,31.9893691,76.7532134
phek,25.75,94.5
tuensang,26.23421065,94.74155301538642
wokha,26.166667,94.25
zunheboto,26.0,94.5
bishnupur,23.0757335,87.3146343
chandel,24.1700959,94.00596727469227
churachandpur,24.281310750000003,93.67603860087425
imphal east,24.85154025,94.00947957721581
imphal west,24.757326,93.85847858025147
senapati,25.393369749999998,94.15051748246111
tamenglong,25.064871099999998,93.5465432111695
thoubal,24.62525025,94.00835224071031
ukhrul,25.311073800000003,94.47537752375742
aizwal,23.838881200000003,92.62433602446347
champhai,23.4787183,93.3198879
kolasib,24.1985277,92.71606801518978
lawngtlai,22.34596495,92.8119536068969
lunglei,22.898553,92.75192291719874
mamit,23.75590845,92.45173568830637
saiha,22.4995518,92.97798988717027
serchhip,23.385892300000002,92.930598908176
dhalai,23.8253158,91.9732226716333
gomati,23.4987407,91.2999111
khowai,24.04673835,91.62320953646798
north tripura,24.092147599999997,92.24512135019847
sipahijala,23.53074455,91.30156539030573
south tripura,23.5,91.666667
unakoti,24.19098485,92.04604830534434
west tripura,23.916667,91.5
gangtok,27.329046,88.6122673
gyalshing,27.41851735,88.18083382964556
mangan,27.52996555,88.40250603680548
namchi,27.3031019,88.37859609224414
pakyong,27.22893495,88.647119625
soreng,27.1706415,88.1994573
alipurduar,26.4851573,89.5246926
cooch behar,26.3223696,89.4592445
darjeeling,27.0377554,88.263176
jalpaiguri,26.62628045,88.73344851670664
kalimpong,27.0702869,88.4723676
malda,25.0057449,88.1398483
north dinajpur,25.981,88.051
south dinajpur,25.3715,88.5565
bankura,23.132376999999998,87.20819250835955
birbhum,24.06215315,87.69828228934051
east midnapore,22.052110749999997,88.07124658150045
hooghly,22.90994025,88.01208246766723
howrah,22.5736296,88.3251045
jhargram,22.4538505,86.9949477
kolkata,22.5726459,88.3638953
murshidabad,24.1745993,88.2721335
nadia,23.4847374,88.55670673333935
north 24 parganas,22.692681450000002,88.66257945063968
paschim bardhaman,23.600297849999997,87.30413008873047
purba bardhaman,23.388408849999998,87.96067626428223
purulia,23.2020967,86.32289877475208
south 24 parganas,22.1776733,88.53078530426869
west midnapore,22.4207025,87.3269963
angul,20.8382426,85.0973949
balasore,21.5006421,86.919884
bargarh,21.347763399999998,83.65768298821486
bhadrak,21.0633288,86.5053731
bolangir,20.7502257,83.2499464
boudhgarh,20.8418,84.32
cuttack,20.4686,85.8792
deogarh,24.4898318,86.6990182
dhenkanal,20.835149350000002,85.60223048169827
gajapati,19.1966026,84.19306336169709
ganjam,19.3883898,85.0496786
jagatsinghpur,20.2593872,86.1660878
jajpur,20.8522696,86.3385714
jharsuguda,21.87705125,84.00905063735019
kalahandi,19.82657565,83.04087019477804
kandhamal,20.13069385,84.07904760590154
kendrapara,20.50040085,86.43170622796478
keonjhargarh,21.6289,85.5817
khurda,21.74013115,77.20039488886692
koraput,18.7232023,82.61005964425227
malkangiri,18.35835435,81.89823748747048
mayurbhanj,21.915633800000002,86.39618239522102
nawapara,24.894842699999998,87.84391258263065
nayagarh,20.1160666,85.11195643843573
nawarangpur,19.2277,82.5491
puri,19.8076083,85.8252538
rayagada,18.965998550000002,84.19287455014992
sambalpur,21.4706422,83.98368580351055
sonepur,25.7094769,85.13552177142104
sundargarh,22.13327195,83.97965279931319
bokaro,23.699127949999998,85.99106894165021
chatra,24.20162495,84.87817691941733
deoghar,24.4766423,86.60673245386945
dhanbad,23.7952809,86.4309638
dumka,24.2538512,87.30064714192224
east singbhum,22.4867,86.4997
west singbhum,22.3651,85.437
garhwa,24.15529035,83.82522584408349
giridih,24.1608897,86.25113503301655
godda,24.74334305,87.2928506179686
gumla,23.0916741,84.5738480719802
hazaribag,23.9924352,85.3616252
jamtara,23.9630448,86.8027604
khunti,23.10018105,85.3454593617985
koderma,24.4931239,85.55608107203881
latehar,23.6880057,84.49695511086065
lohardaga,23.46920055,84.73568423071751
pakur,24.53259085,87.59323197586771
palamu,24.22129825,84.17255645743987
ramgarh,25.30401285,83.68084424934261
ranchi,23.3700501,85.3250387
sahibganj,25.244263,87.6348084
seraikela-kharsawan,22.8232012,85.91973201600408
simdega,22.6664325,84.5502679119221
araria,26.26510125,87.36994367279917
arwal,25.18128315,84.65966477186029
aurangabad,24.75,84.5
banka,43.1278266,-1.3728388
begusarai,25.5125411,86.08833919362361
bhabua,25.07634815,83.63359775892343
bhagalpur,25.286135350000002,87.13042293057262
bhojpur,25.25,84.25
buxar,25.5716195,83.9729568
darbhanga,26.082989949999998,86.03249509324232
east champaran,26.639326099999998,84.89901361577535
gaya,24.7964355,85.0079563
gopalganj,26.42111655,84.37391327996377
jahanabad,25.2133,84.9853
jamui,24.9669183,86.17404181759059
katihar,25.5586421,87.64571962485962
khagaria,25.4930513,86.69822644137813
kishanganj,26.29841435,87.94667148301295
lakhisarai,25.1677639,86.0593915399368
madhepura,25.9259562,86.82042961035677
madhubani,26.3503076,86.22964236520482
monghyr,25.3773519,86.4731039
muzaffarpur,26.1482548,85.3316096785584
nalanda,25.1364914,85.44365464855682
nawada,24.817324900000003,85.51790846584018
patna,25.6093239,85.1235252
purnea,25.7773601,87.4731227
rohtas,24.93941425,84.01970311897313
saharsa,25.83307565,86.61437508111757
samastipur,25.77478845,85.867231389952
saran,25.9214451,84.77597313027485
sheikhpura,25.1250741,85.81607708105014
sheohar,26.49342335,85.27175608137802
sitamarhi,26.5942841,85.500428
siwan,26.131008,84.39107448141786
supaul,26.2768089,86.79596143977405
vaishali,25.954423650000003,85.14486678662564
west champaran,27.0518367,84.33512093905162
ambedkar nagar,26.40459405,82.60651543340809
amethi,26.346274049999998,81.62520390649198
ayodhya,26.6382763,82.05850340767219
azamgarh,26.023639000000003,83.02931045602446
bahraich,27.734382250000003,81.47653998303304
ballia,25.87495945,84.12103292973015
balrampur,27.4476988,82.39562446515757
banda,47.1220366,17.7795783
barabanki,26.942140600000002,81.38560869842297
basti,27.25,83.0
bhadohi,25.424304,82.4883922872558
chandauli,25.125695049999997,83.24946012689054
chitrakoot,25.21713895,81.10459272134409
deoria,26.423991100000002,83.7638577758042
farrukhabad,27.43620025,79.48947783586553
fatehpur,25.8348023,80.91545468512774
ghazipur,25.60348625,83.50758884009142
gonda,27.1103723,81.92389055909715
gorakhpur,26.6677977,83.364233378331
hardoi,27.336997750000002,80.09982319183257
jaunpur,25.7967065,82.4888992436659
kannauj,26.9986675,79.69279463324783
kanpur city,26.4551032,80.3512287
kanpur dehat,26.45856395,79.85480520543226
kaushambi,25.5342456,81.44935673966953
kheri,28.116667,80.716667
kushi nagar,12.9991596,77.5698374
lucknow,26.8381,80.9346001
maharajganj,27.09360245,83.56606806432684
mau,26.03909045,83.49858462133619
mirzapur,24.9316896,82.62801628419575
pratapgarh,25.75,81.75
prayagraj,25.4381302,81.8338005
rae bareilly,26.25019525,81.3809567121909
sant kabir nagar,26.755082,83.03985451976092
shrawasti nagar,19.1558325,72.8403354
siddharth nagar,16.70376055,74.22322341987822
sitapur,27.502674749999997,80.833513937751
sonbhadra,24.4148159,83.0637516718631
sultanpur,26.260473150000003,82.23805321467546
unnao,26.5673264,80.61981926788883
varanasi,25.3356491,83.0076292
agra,27.1752554,78.0098161
aligarh,27.8761073,78.13581531245276
amroha,28.90662,78.4707309
auraiya,26.65582145,79.51607566959635
badaun,28.0649367,79.04383198989238
baghpat,28.97024845,77.3341671760283
bareilly,28.45823445,79.40474517998476
bijnor,29.4074203,78.48214063370122
bulandshahar,28.5246712,77.5996529
etah,27.5550357,78.59922214449577
etawah,26.715562900000002,79.09170983360895
firozabad,27.178397150000002,78.38936471833091
gautam buddha nagar,28.3695198,77.59708927492271
ghaziabad,28.7678881,77.46066723508514
hamirpur,25.75,80.0
hapur,28.739459150000002,77.83517038273197
hathras,27.5724324,78.11162088731544
jalaun,26.104863299999998,79.39191362484078
jhansi,25.529855,78.65278023546288
kasganj,27.88422635,78.63387553623119
lalitpur,24.6999688,78.51861997577222
mahoba,25.36159385,79.70601096636403
mainpuri,27.20930715,79.06253691568566
mathura,27.633333,77.583333
meerut,29.0018557,77.76796714992041
moradabad,28.879655300000003,78.80953353954959
muzaffarnagar,29.44969785,77.74293325807088
pilibhit,28.4947158,80.1076121626605
rampur,28.7934728,79.18458064228349
saharanpur,29.9856799,77.50406459058038
sambhal,28.6187267,78.5508909140845
shahjahanpur,27.9128583,79.74762537616267
shamli,29.4976372,77.34722114724295
almora,29.70265095,79.43263182057746
bageshwar,30.0087902,79.92801830528973
chamoli,30.49859555,79.61905372220383
champawat,29.235032,80.10230681491865
dehradun,30.3255646,78.0436813
garhwal pauri,30.1479882,78.7759518
garhwal tehri,30.5,78.666667
hardwar,29.9384473,78.1452985
nainital,29.29499495,79.41625112686134
pithoragarh,30.126497450000002,80.48169891016147
rudraprayag,30.28656,78.98072
udham singh nagar,29.04783135,79.43261636543795
uttarkashi,30.9635733,78.63625207073864
ambala,30.3843674,76.770421
bhiwani,28.7931703,76.1391283
charkhi dadri,28.5919933,76.2719817
faridabad,28.4031478,77.3105561
fatehabad,27.02766825,78.2074341134146
gurgaon,28.4646148,77.0299194
hisar,29.080640950000003,75.788754109493
jhajjar,28.53364155,76.68981477716189
jind,29.30219685,76.33894452216312
kaithal,29.82231125,76.3790553562613
karnal,29.6803266,76.9896254
kurukshetra,29.9693747,76.8482787
mahendragarh,28.25,76.166667
nuh,27.99351765,77.04196338756515
palwal,28.1405741,77.3259802
panchkula,30.6975401,76.8551066
panipat,29.3912753,76.9771675
rewari,28.1956468,76.6165179
rohtak,28.9010899,76.5801935
sirsa,29.583333,75.083333
sonepat,28.99197,77.0342633
yamuna nagar,19.1481254,72.827599
central delhi,28.699009500000003,77.23146337815574
east delhi,28.6117432,77.29827941818031
new delhi,28.6138954,77.2090057
north delhi,28.78722785,77.09809032829239
north east delhi,28.72330795,77.26685650778668
north west delhi,28.737914449999998,77.01006262588218
south delhi,28.485169399999997,77.19636520348229
south west delhi,28.58644805,76.97915298462692
west delhi,28.6545456,77.0810555082151
amritsar,31.6343083,74.8736788
barnala,30.3716802,75.5039886995367
bhatinda,30.25,75.0
faridkot,30.6014507,74.79501756894368
fatehgarh sahib,30.663404149999998,76.38030001704635
fazilka,30.3198406,74.1217943299535
ferozepur,30.6839733,76.3594033
gurdaspur,31.9037264,75.22755867008682
hoshiarpur,31.60929415,75.84597544153354
jalandhar,31.29223115,75.56788777097373
kapurthala,31.38564755,75.30533042971072
ludhiana,30.9090157,75.851601
mansa,29.8764133,75.48895639945275
moga,30.7877554,75.15935898836224
muktsar,30.4692,74.5182
pathankot,32.3021899,75.65894063717977
patiala,30.20927775,76.33972313649818
rupnagar,31.0917102,76.52897012920695
sangrur,30.135717,75.85333259556887
sas nagar (mohali),30.6904366,76.7116208
sbs nagar,30.8260412,75.1989654
tarn taran,31.32124525,74.84166874384624
bilaspur,28.868311,79.29807496695935
chamba,32.5,76.5
hamirpur,25.75,80.0
kangra,32.166667,76.25
kinnaur,31.593012950000002,78.32814168568953
kullu,32.00186325,77.37899639741332
lahaul & spiti,32.368507,78.08627749298995
mandi,31.7084496,76.9293782
shimla,31.1041526,77.1709729
sirmaur,30.75,77.5
solan,30.92589585,77.08200509063624
una,31.583333,76.25
anantnag,33.7368773,75.1455138
badgam,34.0366398,74.72254286484204
bandipore,34.4563234,74.68249997667994
baramula,34.2086903,74.343498
doda,33.1774307,75.56752281893789
ganderbal,34.192763049999996,74.77001573026513
jammu,32.7185614,74.8580917
kathua,32.583333,75.5
kistwar,33.3116,75.7662
kulgam,33.669800550000005,75.01480232217389
kupwara,34.5266079,74.2567173
poonch,33.702939,74.24990151547188
pulwama,33.8756947,74.9003129
rajouri,33.3772495,74.3132332
ramban,33.2387042,75.2404448
reasi,33.069103150000004,74.8378698208889
samba,32.57591175,75.12034455530063
shopian,33.72078365,74.77142439698211
srinagar,34.0747444,74.8204443
udhampur,33.0,75.166667
kargil,33.802819,76.4730095688732
ladakh (leh),34.1642029,77.5848133
ajmer,26.4691,74.639
alwar,27.414004849999998,76.61703869600933
banswara,23.49150465,74.35021720129201
baran,24.92081645,76.6821984669639
bharatpur,27.024695899999998,77.29201163357268
bhilwara,25.48911765,74.33007256947698
bundi,25.4367659,75.736147085863
chittorgarh,24.7171578,74.47181293724019
dausa,26.80486585,76.44374569929329
dholpur,23.37500285,78.40474045028319
dungarpur,23.672305299999998,73.81664192753466
jaipur,26.9154576,75.8189817
jhalawar,24.3132368,76.52210783164801
jhunjhunu,28.0810679,75.37924775151512
karauli,26.4530971,77.0160460838982
kota,25.196682950000003,76.00096873038872
pratapgarh,25.75,81.75
rajsamand,25.2892459,73.8241077454327
sawai madhopur,26.1137182,76.4240637330536
sikar,27.662505799999998,75.02799052644464
sirohi,24.811404699999997,72.83002573160249
tonk,26.122266000000003,75.82386305157223
udaipur,24.578721,73.6862571
barmer,25.5814853,71.19249222700306
bikaner,28.0159286,73.3171367
churu,28.20477805,74.69129960764752
hanumangarh,29.3659533,74.29842896506344
jaisalmer,27.0264162,70.77751197645885
jalore,25.27186295,72.43881214602396
jodhpur,26.2967719,73.0351433
nagaur,26.9873443,73.73890107316704
pali,25.45522105,73.4193889559074
sri ganganagar,29.54807325,73.83389485608284
anuppur,23.0346179,81.75102551563023
balaghat,21.8611589,80.3237104768576
chhatarpur,24.75,79.75
chhindwara,22.20718965,78.79883295930742
damoh,23.75,79.583333
dindori,22.9446796,81.0774969
jabalpur,23.1608938,79.9497702
katni,23.7477258,80.40158570175886
mandla,22.687107400000002,80.58163411525186
narsinghpur,22.93455595,79.08678489806229
niwari,25.3123152,78.66756404982684
panna,24.5,80.25
rewa,24.75608455,81.38105738502682
sagar,23.808307550000002,78.75825398721975
satna,24.5,81.0
seoni,22.2748109,79.72025222428486
shahdol,23.3002343,81.364771
sidhi,24.25,82.0
singrauli,24.1974432,82.6661453
tikamgarh,24.85521045,79.04725459918899
umaria,23.64318365,80.94190777719564
agar-malwa,23.935091999999997,76.14495952354727
alirajpur,22.28595245,74.35456282607561
ashoknagar,24.576189,77.7302895
barwani,22.0333621,74.8978374
betul,21.8797472,77.87536507259225
bhind,26.5,78.75
bhopal,23.2584857,77.401989
burhanpur,26.269739549999997,82.99508798317166
datia,25.75,78.5
dewas,23.0,76.166667
dhar,22.578657200000002,75.22586367245644
guna,24.5,77.5
gwalior,26.2037247,78.1573628
harda,22.3388828,77.0929933
indore,22.7203616,75.8681996
jhabua,22.88696515,74.72432486327068
khandwa,21.9769779,76.56753443408948
khargone,21.825599,75.614182
mandsaur,24.2628148,75.38569204340352
morena,26.166667,77.5
narmadapuram,22.60028325,77.92698480384354
neemuch,24.63055165,75.18289996326385
raisen,23.25,78.083333
rajgarh,23.87167065,76.77447033719486
ratlam,23.50222005,74.9551534052134
sehore,23.115004149999997,77.06653558236647
shajapur,23.41710015,76.60747942907905
sheopur,25.6656611,76.6954843
shivpuri,25.374121549999998,77.82788660942335
ujjain,23.1885131,75.7716562
vidisha,23.5208128,77.8063184
ahmedabad,23.0215374,72.5800568
anand,22.5586555,72.9627227
aravalli,23.48432165,73.3986095810327
banaskantha,24.26939205,72.1620246197068
bharuch,21.82728385,72.89284864362733
chhota udepur,22.3148736,74.0141067
dadara & nagar haveli,20.2037342,73.0062143123053
dahod,22.919409899999998,74.13427251978064
daman,20.42000485,72.86376290300566
dangs,20.75,73.75
gandhinagar,23.2232877,72.6492267
kheda,22.75,72.833333
mahisagar,23.19121945,73.6644398400249
mehsana,23.601262849999998,72.37415155167554
narmada,21.73926245,73.6262457912427
navsari,20.952407,72.9323831
panchmahal,22.69780985,73.59806821441484
patan,23.773753,71.67985812598445
sabarkantha,23.868850549999998,73.01378404622145
surat,45.9383,3.2553
tapi,21.1916567,73.55606306168934
vadodara,22.2973142,73.1942567
valsad,20.43219565,73.14098929730321
amreli,21.4176122,71.24960898982046
bhavnagar,21.7718836,72.1416449
botad,22.046709749999998,71.66896169930108
devbhoomi dwarka,22.2105363,69.653336
diu,20.718174949999998,70.93238341010638
gir somnath,20.9298181,70.76275783253665
jamnagar,22.4732415,70.0552102
junagadh,21.5220416,70.4582458
kutch,23.583333,70.0
morbi,22.8176662,70.8345928
porbandar,21.6409,69.611
rajkot,22.3053263,70.8028377
surendranagar,22.75,71.666667
dadara & nagar haveli,20.2037342,73.0062143123053
daman,20.42000485,72.86376290300566
diu,20.718174949999998,70.93238341010638
north goa,15.60444125,74.00172406307475
south goa,15.219624,74.1159084575026
amraoti,20.932,77.7523
mumbai city,18.9733536,72.82810491917377
mumbai suburban,19.0785451,72.878176
palghar,19.757249,73.09311986183509
raigad,18.4928092,73.13807095426539
ratnagiri,17.282607900000002,73.4569787039826
sindhudurg,16.135719299999998,73.65220860183584
thane,19.1943294,72.9701779
ahmednagar,19.162772500000003,74.85802430085195
chh. sambhajinagar,19.8992897,75.3194924
dhule,21.1305215,74.49006143365727
jalgaon,20.84288265,75.52612463784979
kolhapur,16.7028412,74.2405329
nandurbar,21.51416215,74.54055132515717
nashik,20.0112475,73.7902364
pune,18.521428,73.8544541
sangli,17.1726928,74.58676543279755
satara,17.63612885,74.29827807601782
sholapur,17.6599,75.9064
beed,18.9918442,75.90978399809711
dharashiv,18.16984395,76.11796321159572
hingoli,19.54311635,77.17394323993398
jalna,19.918832950000002,75.87085986165867
latur,18.35159075,76.75542361334745
nanded,19.09400875,77.48319215130235
parbhani,19.29019805,76.60264434278307
akola,20.76181225,77.1921156663574
bhandara,21.1225869,79.79450898891825
buldhana,20.562845000000003,76.40869861474177
chandrapur,20.0967555,79.50454752230621
gadchiroli,19.759070350000002,80.16228072580182
gondia,21.455228,80.1962729
nagpur,21.1498134,79.0820556
wardha,20.82562315,78.61314549522919
washim,20.287417750000003,77.23696550258964
balod,20.7277192,81.1446947513626
baloda bazar,21.573184750000003,82.2994820805541
balrampur,27.4476988,82.39562446515757
bastar,19.11912825,81.82918648971713
bemetara,21.6783867,81.44125784340252
bijapur,16.8269911,75.7175387
bilaspur,28.868311,79.29807496695935
dantewada,18.8640648,81.38339468738648
dhamtari,20.7084545,81.5481305
durg,21.1982964,81.40079215767969
gariaband,20.42921465,82.25255842887256
gaurela-pendra-marwahi,22.83131855,81.95896604969082
janjgir-champa,21.986403,82.55366063452159
jashpur,22.770251000000002,83.97080132252168
kabirdham,22.115008500000002,81.24469439285053
kanker,20.2692747,81.4932111
khairagarh-chhuikhadan-gandai,21.52884895,80.94843264259666
kondagaon,19.5885769,81.6628742
korba,22.5198217,82.63500285150224
korea,37.9528488,126.73311710879327
mahasamund,21.19228455,82.48902633077708
mohala-manpur-chowki,20.5788164,80.7466269
mungeli,22.0661098,81.6874282
narayanpur,24.04358345,86.58061280011054
raigarh,22.5,83.5
raipur,21.2380912,81.6336993
rajnandgaon,21.06844245,80.797077941564
sakti,-8.7060094,115.4819099
sarangarh-bilaigarh,21.54278085,83.12613574533323
sukma,18.26654225,81.29252341475065
surajpur,23.357776899999998,82.97612766699449
surguja,22.94691345,83.1656942260687
anakapalli,17.671533099999998,82.77475669632513
anantapuramu,14.6819,77.6006
bapatla,15.9052608,80.4680501
dr b r ambedkar konaseema,16.645074049999998,82.08243228248753
east godavari,16.99566385,81.71543778889063
eluru,16.7104257,81.1153816
guntur,16.2915189,80.4541588
kakinada,16.9437385,82.2350607
kumaram bheem,19.3576,79.4704
krishna,16.21277,81.03069575082347
ntr district,16.816911750000003,80.25022993069638
palnadu,16.32310375,79.69750488987478
parvathipuram manyam,18.75149845,83.54874728260714
prakasam,15.6589741,79.47164372680194
spsr nellore,14.71875825,79.65961022770595
sri alluri sitharamaraju district,17.4398097,81.7769722
srikakulam,18.2949307,83.8938844
vishakhapatnam,17.6868,83.2185
vizianagaram,18.1139259,83.3979562
west godavari,16.64430285,81.58852467942901
yanam,16.7332235,82.2018117763748
yeotmal,20.3899,78.1307
annamayya district,13.89590335,78.87124015614349
chittoor,13.1601048,79.15555061803596
kurnool,15.8309251,78.0425373
manendragarh-chirmiri-bharatpur,23.70199, 81.78208
nandyal,15.475377349999999,78.47855756523148
sri sathyasai district,11.474359849999999,75.6452629645743
tirupati,13.6316368,79.4231711
ysr district,14.6919995,78.65883804944356
adilabad,19.54570375,78.60867589700759
b. kothagudem,19.324255,79.4999564
hanumakonda,18.032699,79.42839689575725
hyderabad,17.360589,78.4740613
j. bhupalpally,18.4381466,79.8684969
jagtial,18.82135895,78.91506632525903
jangaon,17.746584300000002,79.24072182693956
jogulamba gadwal,16.0999202,77.73415835077523
kamareddy,18.316551,78.05393808043348
karimnagar,18.4348122,79.1328042
khammam,17.172918850000002,80.40575365751027
m. malkajgiri,17.4511764,78.5368997
mahabubabad,17.7138983,80.04134252767227
mahabubnagar,16.696568550000002,77.95911462089693
mancherial,18.9812967,79.51980961374048
medak,17.9375095,78.21174498510584
mulugu,17.7436949,78.62977
nagarkurnool,16.415762649999998,78.68304333132829
nalgonda,16.8579636,79.21749353315548
narayanpet,16.7477612,77.4949954
nirmal,19.091520950000003,78.39660898429065
nizamabad,26.055317950000003,82.99313867937335
peddapalle,17.5619842,82.8327333
rajanna sircilla,18.452116,78.76455837158737
rangareddy,16.9344152,77.7788338
sangareddy,17.86859205,77.8228199507381
siddipet,18.005585099999998,78.89611304969961
suryapet,17.08001385,79.7925329742427
vikarabad,17.2702855,77.74529700637382
toothukudi,8.7642,78.1348
wanaparthy,16.285294399999998,77.98644727021286
warangal,17.9820644,79.5970954
y. bhuvanagiri,17.5172789,78.8863383
ariyalur,11.1530559,79.25857973608959
chikaballapura,13.4355,77.7315
chengalpattu,12.6840886,79.9836371
chennai,13.0836939,80.270186
coimbatore,11.0018115,76.9628425
cuddalore,11.74269375,79.75030644171935
dharmapuri,12.14561305,78.11322171666458
dindigul,10.425689649999999,77.815663999998
erode,11.49052815,77.35052739885393
kallakurichi,11.79468465,79.03882106200822
kancheepuram,12.87960515,79.70427615297989
kanyakumari,8.079252,77.5499338
karur,10.821767099999999,78.38286541157868
krishnagiri,12.5188835,78.2206536
madurai,9.9261153,78.1140983
mayiladuthurai,11.1018614,79.6503162
nagapattinam,10.7647952,79.8430779
namakkal,11.303388949999999,78.1186040211884
nilgiris,11.4449997,76.69751997973526
perambalur,11.2356695,78.8688353
pudukkottai,10.5,78.833333
ramanathapuram,9.5205576,78.51846345155016
ranipet,12.9292452,79.3321712
salem,44.9391565,-123.033121
sivaganga,9.8486881,78.4870461
tenkasi,8.9560546,77.3058504
thanjavur,10.7860267,79.1381497
theni,9.86925575,77.42229738345591
tirunelveli,8.5495014,77.58051775636523
tirupattur,12.490898,78.564709
tiruppur,10.791526650000002,77.53254662905589
tiruvallur,13.1394221,79.9070839
tiruvannamalai,12.2343228,79.0761989
tiruvarur,10.794229,79.599975
trichy,10.804973,78.6870296
vellore,12.9009299,79.06148441803552
villupuram,11.9398285,79.4945645
virudhunagar,9.4926289,77.86318306460637
karaikal,10.91571,79.8375761
mahe,11.7021978,75.5364701
puducherry,10.91564885,79.80694879844232
yanam,16.7332235,82.2018117763748
dakshina kannada,12.82264335,75.22650362528617
udupi,13.3419169,74.7473232
uttara kannada,14.72537945,74.64033891105888
bagalkote,16.2903648,75.5915819092485
belagavi,16.15878455,74.88886197026468
bidar,18.02315245,77.249718672587
dharwad,15.3707296,75.13328673460543
gadag,15.41669195,75.6815801296564
haveri,14.7874825,75.3996731
kalaburgi,15.4387761,77.4413999
koppal,15.57482375,76.3118493692591
raichur,16.054719400000003,76.90036472411589
vijayapura,16.666667,75.916667
yadgir,16.57441225,76.92544344576471
ballari,15.2485413,76.8323648
bengaluru rural,13.1826245,77.33956812783698
bengaluru urban,12.94615545,77.55038444771247
chamarajanagar,11.95442005,77.1069086262881
chikkamagaluru,13.5,75.5
chitradurga,14.3049174,76.52978524365514
davangere,14.4661266,75.9206361
hassan,13.030185249999999,76.17449676658171
kodagu,12.3827332,75.66407145094288
kolar,13.1795969,78.26718432613437
mandya,12.5238888,76.8961961
mysuru,12.3051828,76.6553609
ramanagara,12.720005950000001,77.31841990623
shivamogga,13.9326093,75.574978
tumakuru,13.4192512,76.88100044465654
vijayanagara,13.8552057,75.7449481
alapuzha,9.56493435,76.54448148836951
cannur,41.0402591,28.8444557
ernakulam,9.98408,76.2741457
idukki,9.815478500000001,76.99915994809137
kasargod,12.4914722,74.9877613
kollam,8.8879509,76.5955013
kottayam,9.6287383,76.64553257390992
kozhikode,11.2450558,75.7754716
malappuram,11.10684475,76.10995510466662
palakkad,10.78736915,76.47421718925105
pathanamthitta,9.278084100000001,76.97374429915658
thiruvananthapuram,8.4882267,76.947551
thrissur,10.5270099,76.214621
wynad,9.329189549999999,76.7265649592292
mahe,11.7021978,75.5364701
lakshadweep,10.3337313,72.92053859204833
